BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,Ts
300234064734090,2017,1.50,00,67.062,67.062,70.20031,-148.44876,24.27
300234064734090,2017,2.02,00,67.084,67.084,70.20035,-148.44878,18.17
300234064734090,2017,2.52,00,67.105,67.105,70.20037,-148.44869,16.73
300234064734090,2017,3.03,00,67.126,67.126,70.20039,-148.44869,15.78
300234064734090,2017,3.52,00,67.147,67.147,70.20063,-148.44859,14.93
300234064734090,2017,22.53,00,70.939,70.939,71.97828,-148.04277,-2.49
300234064734090,2017,23.00,00,70.958,70.958,71.97741,-148.03992,-4.71
300234064734090,2017,23.50,00,70.979,70.979,71.97659,-148.03706,-3.95
300234064734090,2017,0.00,00,71.000,71.000,71.97588,-148.03432,-4.35
300234064734090,2017,0.50,00,71.021,71.021,71.97527,-148.03175,34.97
300234064734090,2017,1.00,00,71.042,71.042,71.97474,-148.02919,34.99
300234064734090,2017,1.52,00,71.063,71.063,71.97437,-148.02690,33.59
300234064734090,2017,2.00,00,71.083,71.083,71.97437,-148.02396,32.14
300234064734090,2017,2.50,00,71.104,71.104,71.97430,-148.02042,31.58
300234064734090,2017,3.00,00,71.125,71.125,71.97410,-148.01767,30.92
300234064734090,2017,3.50,00,71.146,71.146,71.97384,-148.01523,30.43
300234064734090,2017,4.02,00,71.168,71.168,71.97357,-148.01280,30.02
300234064734090,2017,4.50,00,71.188,71.188,71.97327,-148.00998,29.58
300234064734090,2017,5.00,00,71.208,71.208,71.97275,-148.00725,29.27
300234064734090,2017,5.50,00,71.229,71.229,71.97207,-148.00470,28.83
300234064734090,2017,6.00,00,71.250,71.250,71.97120,-148.00227,28.44
300234064734090,2017,6.50,00,71.271,71.271,71.97023,-148.00008,28.28
300234064734090,2017,7.00,00,71.292,71.292,71.96915,-147.99795,28.95
300234064734090,2017,7.52,00,71.313,71.313,71.96793,-147.99605,29.73
300234064734090,2017,8.00,00,71.333,71.333,71.96643,-147.99438,30.54
300234064734090,2017,8.50,00,71.354,71.354,71.96499,-147.99330,30.94
300234064734090,2017,9.00,00,71.375,71.375,71.96351,-147.99229,31.05
300234064734090,2017,9.50,00,71.396,71.396,71.96206,-147.99162,31.01
300234064734090,2017,10.02,00,71.418,71.418,71.96079,-147.99123,30.86
300234064734090,2017,10.50,00,71.438,71.438,71.95963,-147.99077,30.66
300234064734090,2017,11.00,00,71.458,71.458,71.95863,-147.99037,30.26
300234064734090,2017,11.50,00,71.479,71.479,71.95783,-147.98981,29.56
300234064734090,2017,12.00,00,71.500,71.500,71.95721,-147.98912,29.01
300234064734090,2017,12.50,00,71.521,71.521,71.95670,-147.98825,28.56
300234064734090,2017,13.00,00,71.542,71.542,71.95624,-147.98702,27.62
